cc,desciel,dh,dirvienc,dirvieng,dloc,ides,idmun,lat,lon,ndia,nes,nmun,prec,probprec,raf,tmax,tmin,velvien
 0.00,Despejado,7,Sur,197.97,20230415T12,26,12,27.5501,-110.0830,3,Sonora,Bácum, 0.00, 0.00,24.34,29.45,12.82, 9.12
 0.00,Despejado,7,Sur,174.77,20230415T12,26,13,30.0072,-110.2177,3,Sonora,Banámichi, 0.00, 0.00,17.50,27.75,12.16, 7.01
 0.00,Despejado,7,Sur,164.03,20230415T12,26,14,29.7152,-110.1651,3,Sonora,Baviácora, 0.00, 0.00,21.30,28.76,12.64, 7.22
 0.00,Despejado,7,Sur,176.89,20230415T12,26,15,30.4801,-108.9409,3,Sonora,Bavispe, 0.00, 0.00,17.70,25.42,10.29, 6.12
 0.00,Despejado,7,Suroeste,217.76,20230415T12,26,16,30.1672,-111.1179,3,Sonora,Benjamín Hill, 0.00, 0.00,22.51,28.30,12.51, 8.43
 0.00,Despejado,7,Sur,191.22,20230415T12,26,17,30.7138,-112.1477,3,Sonora,Caborca, 0.00, 0.00,31.40,27.39,13.08, 8.77
35.17,Medio nublado,6,Sureste,155.60,20230415T12,7,111,16.7601,-92.7236,3,Chiapas,Zinacantán, 1.20,95.00,20.46,29.75,18.74, 6.66
 0.00,Despejado,7,Sur,163.86,20230415T12,26,18,27.4965,-109.9327,3,Sonora,Cajeme, 0.00, 0.00,32.40,29.49,10.60, 8.59
 0.00,Despejado,7,Sur,175.76,20230415T12,26,19,30.9827,-110.3017,3,Sonora,Cananea, 0.00, 0.00,18.19,24.43,10.04, 6.69
 0.00,Despejado,7,Sur,182.30,20230415T12,26,20,29.6847,-110.9544,3,Sonora,Carbó, 0.00, 0.00,30.20,28.64,13.91,10.07
 0.00,Despejado,7,Sur,162.34,20230415T12,26,21,28.8029,-110.5807,3,Sonora,La Colorada, 0.00, 0.00,37.80,30.72,12.09, 9.26
 0.00,Despejado,7,Sur,168.08,20230415T12,26,22,30.3292,-110.7058,3,Sonora,Cucurpe, 0.00, 0.00,16.23,26.68,12.37, 6.99
 0.00,Despejado,7,Sur,188.65,20230415T12,26,23,29.9936,-109.7825,3,Sonora,Cumpas, 0.00, 0.00,14.42,27.81,11.15, 6.35
 0.00,Despejado,7,Sur,170.57,20230415T12,26,24,29.6150,-109.4703,3,Sonora,Divisaderos, 0.00, 0.00,12.37,29.64,10.19, 6.25
 0.00,Despejado,7,Suroeste,223.95,20230415T12,26,25,27.9576,-110.8161,3,Sonora,Empalme, 0.00, 0.00,21.60,29.49,15.93, 9.10
 0.00,Despejado,7,Oeste,247.58,20230415T12,26,26,26.9108,-109.6253,3,Sonora,Etchojoa, 0.00, 0.00,27.96,28.63,11.99,11.54
 0.00,Despejado,7,Sur,185.51,20230415T12,26,27,30.8982,-109.5600,3,Sonora,Fronteras, 0.00, 0.00,20.90,25.67,10.38, 6.04
20.55,Poco nuboso,6,Sureste,122.27,20230415T12,7,112,16.8922,-92.3720,3,Chiapas,San Juan Cancuc, 0.68,78.00,18.25,28.87,15.06, 5.38
 0.00,Despejado,7,Sur,160.83,20230415T12,26,28,29.8623,-109.3105,3,Sonora,Granados, 0.00, 0.00,11.71,29.32,10.18, 6.11
 0.00,Despejado,7,Sur,167.41,20230415T12,26,29,27.9233,-110.8892,3,Sonora,Guaymas, 0.00, 0.00,26.09,28.77,14.91, 9.67
 0.00,Despejado,7,Sur,171.96,20230415T12,26,30,29.0749,-110.9585,3,Sonora,Hermosillo, 0.00, 0.00,31.00,27.80,13.13, 9.50
 0.00,Despejado,7,Sur,164.23,20230415T12,26,31,30.2113,-108.9588,3,Sonora,Huachinera, 0.00, 0.00,17.00,25.40, 7.00, 9.00
 0.00,Despejado,7,Sur,164.69,20230415T12,26,32,29.9042,-109.3015,3,Sonora,Huásabas, 0.00, 0.00,10.83,28.54,10.58, 5.90
 0.00,Despejado,7,Oeste,272.74,20230415T12,26,33,26.8269,-109.6442,3,Sonora,Huatabampo, 0.00, 0.00,27.40,25.57,13.98,13.12
 0.00,Despejado,7,Sur,174.84,20230415T12,26,34,29.9113,-110.2137,3,Sonora,Huépac, 0.00, 0.00,16.91,27.95,12.29, 6.76
 0.00,Despejado,7,Sur,161.21,20230415T12,26,35,30.7772,-110.8614,3,Sonora,Imuris, 0.00, 0.00,13.00,25.70,12.08, 6.66
 0.00,Despejado,7,Sur,167.35,20230415T12,26,36,30.6304,-110.9694,3,Sonora,Magdalena, 0.00, 0.00,14.10,27.21,12.82, 6.37
 0.00,Despejado,7,Sur,175.38,20230415T12,26,37,29.0032,-110.1398,3,Sonora,Mazatán, 0.00, 0.00,22.10,30.52,11.82, 9.06
 0.00,Despejado,7,Sur,185.21,20230415T12,26,38,29.8022,-109.6808,3,Sonora,Moctezuma, 0.00, 0.00,21.14,28.95,11.48, 7.15
 0.00,Despejado,7,Sur,190.97,20230415T12,26,39,31.3312,-109.9485,3,Sonora,Naco, 0.00, 0.00,18.70,24.18, 8.42, 5.47
 0.00,Despejado,7,Sureste,154.78,20230415T12,26,40,29.6861,-108.9788,3,Sonora,Nácori Chico, 0.00, 0.00,21.30,27.00, 6.17, 8.53
 0.00,Despejado,7,Sur,180.23,20230415T12,26,41,30.3737,-109.6865,3,Sonora,Nacozari de García, 0.00, 0.00,18.28,24.12,10.51, 6.14
 0.00,Despejado,7,Suroeste,206.05,20230415T12,26,42,27.0816,-109.4455,3,Sonora,Navojoa, 0.00, 0.00,29.60,29.68,12.21, 9.52
 0.00,Despejado,7,Sur,166.05,20230415T12,26,43,31.3259,-110.9458,3,Sonora,Nogales, 0.00, 0.00,14.66,22.87,11.75, 6.75
 0.00,Despejado,7,Sureste,144.22,20230415T12,26,44,28.4602,-109.5291,3,Sonora,Onavas, 0.00, 0.00,18.44,31.28, 7.20, 6.38
 0.00,Despejado,7,Sur,180.35,20230415T12,26,45,29.9268,-110.6313,3,Sonora,Opodepe, 0.00, 0.00,17.35,27.80,13.08, 8.51
 0.00,Despejado,7,Sur,190.25,20230415T12,26,46,30.7421,-111.7348,3,Sonora,Oquitoa, 0.00, 0.00,23.73,28.61,12.46, 6.96
 0.00,Despejado,7,Sur,167.46,20230415T12,26,47,30.6760,-112.0539,3,Sonora,Pitiquito, 0.00, 0.00,33.90,26.54,12.52, 9.96
11.83,Poco nuboso,6,Este,90.22,20230415T12,7,114,16.5158,-90.6533,3,Chiapas,Benemérito de las Américas, 0.10, 1.82,43.81,39.67,21.49, 4.88
 0.00,Despejado,7,Sur,196.79,20230415T12,26,48,31.3064,-113.5405,3,Sonora,Puerto Peñasco, 0.00, 0.00,25.60,26.92,14.77, 8.53
 0.00,Despejado,7,Sureste,130.55,20230415T12,26,49,27.5205,-109.2512,3,Sonora,Quiriego, 0.00, 0.00,26.45,29.88, 8.90, 8.27
 0.00,Despejado,7,Sureste,156.72,20230415T12,26,50,29.7145,-110.5735,3,Sonora,Rayón, 0.00, 0.00,16.55,28.81,13.50, 7.55
 0.00,Despejado,7,Sureste,154.80,20230415T12,26,51,27.8407,-109.3708,3,Sonora,Rosario, 0.00, 0.00,19.90,29.85, 6.86, 7.70
 0.00,Despejado,7,Sur,180.25,20230415T12,26,52,29.0563,-109.2333,3,Sonora,Sahuaripa, 0.00, 0.00,26.97,29.01, 5.53, 7.87
 0.00,Despejado,7,Sur,167.06,20230415T12,26,53,29.8586,-110.2411,3,Sonora,San Felipe de Jesús, 0.00, 0.00,16.27,28.16,12.71, 6.87
 0.00,Despejado,7,Sureste,153.58,20230415T12,26,54,28.5952,-109.7393,3,Sonora,San Javier, 0.00, 0.00,18.78,31.41, 8.54, 7.12
 0.10,Despejado,7,Sureste,139.67,20230415T12,26,55,32.4798,-114.7796,3,Sonora,San Luis Río Colorado, 0.00, 0.00,25.60,26.57,14.82, 9.34
 0.00,Despejado,7,Sur,163.94,20230415T12,26,56,29.4886,-110.7271,3,Sonora,San Miguel de Horcasitas, 0.00, 0.00,30.02,30.25,14.23, 7.97
 0.00,Despejado,7,Sur,177.23,20230415T12,26,57,29.2864,-109.7359,3,Sonora,San Pedro de la Cueva, 0.00, 0.00,26.32,30.61, 9.77, 6.33
 2.53,Despejado,6,Sureste,151.94,20230415T12,7,115,16.1404,-91.2951,3,Chiapas,Maravilla Tenejapa, 0.00, 0.00,10.10,35.15,19.45, 4.36
 0.00,Despejado,7,Sur,193.00,20230415T12,26,58,30.5443,-111.1212,3,Sonora,Santa Ana, 0.00, 0.00,20.60,28.36,12.83, 6.77
 0.00,Despejado,7,Sur,182.13,20230415T12,26,59,31.2315,-110.5960,3,Sonora,Santa Cruz, 0.00, 0.00,20.20,21.65,10.32, 6.35
 0.00,Despejado,7,Sur,179.28,20230415T12,26,60,31.1027,-111.3791,3,Sonora,Sáric, 0.00, 0.00,13.09,26.21,12.77, 7.57
 0.00,Despejado,7,Sur,158.03,20230415T12,26,61,28.7642,-109.6346,3,Sonora,Soyopa, 0.00, 0.00,21.21,31.18, 8.14, 6.38
 0.00,Despejado,7,Sur,166.05,20230415T12,26,62,28.3955,-109.8882,3,Sonora,Suaqui Grande, 0.00, 0.00,28.37,30.93, 9.60, 8.68
 0.00,Despejado,7,Sur,180.04,20230415T12,26,63,29.5344,-109.5324,3,Sonora,Tepache, 0.00, 0.00,21.33,29.83,10.23, 6.28
 0.00,Despejado,7,Sur,198.94,20230415T12,26,64,30.3986,-111.5315,3,Sonora,Trincheras, 0.00, 0.00,32.40,28.72,11.91, 7.87
 0.00,Despejado,7,Sur,184.40,20230415T12,26,65,30.8849,-111.4658,3,Sonora,Tubutama, 0.00, 0.00,19.50,27.43,12.67, 6.97
 0.00,Despejado,7,Sur,161.31,20230415T12,26,66,29.4281,-110.3896,3,Sonora,Ures, 0.00, 0.00,30.20,30.42,13.17, 7.93
 0.00,Despejado,7,Sur,167.60,20230415T12,26,67,30.1631,-109.3199,3,Sonora,Villa Hidalgo, 0.00, 0.00,10.80,27.31,10.56, 5.89
10.95,Poco nuboso,6,Este,90.06,20230415T12,7,116,16.3331,-90.7653,3,Chiapas,Marqués de Comillas, 0.03, 1.18,39.66,38.97,21.04, 4.25
 0.00,Despejado,7,Sur,183.45,20230415T12,26,68,29.1183,-109.9689,3,Sonora,Villa Pesqueira, 0.00, 0.00,28.50,30.06,11.04, 8.67
 0.00,Despejado,7,Sur,160.73,20230415T12,26,69,28.3727,-108.9259,3,Sonora,Yécora, 0.00, 0.00,26.96,27.29, 3.07, 9.06
 0.00,Despejado,7,Sur,188.68,20230415T12,26,70,31.8665,-112.8574,3,Sonora,General Plutarco Elías Calles, 0.00, 0.00,26.30,28.17,12.49, 7.27
 0.00,Despejado,7,Suroeste,242.03,20230415T12,26,71,27.1277,-109.8426,3,Sonora,Benito Juárez, 0.00, 0.00,27.63,27.02,12.52,11.96
 0.00,Despejado,7,Oeste,278.20,20230415T12,26,72,27.4114,-110.2414,3,Sonora,San Ignacio Río Muerto, 0.00, 0.00,28.54,28.69,18.12,13.93
 0.24,Despejado,6,Sureste,124.80,20230415T12,27,1,17.8004,-91.5338,3,Tabasco,Balancán, 0.00, 0.00,46.80,35.50,22.91,17.63
 1.93,Despejado,6,Sureste,157.33,20230415T12,27,2,17.9894,-93.3769,3,Tabasco,Cárdenas, 0.00, 0.00,35.35,37.18,24.94,10.27
 0.28,Despejado,6,Este,101.48,20230415T12,27,3,18.5301,-92.6522,3,Tabasco,Centla, 0.00, 0.00,48.77,38.67,23.70,10.02
 0.87,Despejado,6,Sur,182.04,20230415T12,27,4,17.9878,-92.9194,3,Tabasco,Centro, 0.00, 0.00,44.30,41.21,25.05, 7.85
 0.98,Despejado,6,Sureste,147.85,20230415T12,27,5,18.2660,-93.2250,3,Tabasco,Comalcalco, 0.00, 0.00,32.98,35.60,24.35,11.25
34.53,Medio nublado,6,Sur,173.37,20230415T12,7,117,15.6939,-92.6193,3,Chiapas,Montecristo de Guerrero, 3.88,95.00,13.02,30.24,17.61, 5.60
 0.65,Despejado,6,Sur,186.19,20230415T12,27,6,18.0654,-93.1743,3,Tabasco,Cunduacán, 0.00, 0.00,34.57,39.61,25.47, 9.36
 0.54,Despejado,6,Este,103.48,20230415T12,27,7,17.7446,-91.7651,3,Tabasco,Emiliano Zapata, 0.00, 0.00,44.95,35.25,22.69,17.11
 3.31,Despejado,6,Sur,162.03,20230415T12,27,8,17.8352,-93.3908,3,Tabasco,Huimanguillo, 0.64, 3.88,36.54,39.63,24.78, 8.83
 4.52,Despejado,6,Sur,198.10,20230415T12,27,9,17.7197,-92.8122,3,Tabasco,Jalapa, 0.00, 0.00,30.47,40.15,24.25, 6.85
 1.12,Despejado,6,Sur,191.86,20230415T12,27,10,18.1768,-93.0626,3,Tabasco,Jalpa de Méndez, 0.00, 0.00,34.33,39.35,25.62, 9.63
 0.07,Despejado,6,Este,88.58,20230415T12,27,11,18.0907,-92.1387,3,Tabasco,Jonuta, 0.00, 0.00,46.10,37.45,22.75,13.77
 0.43,Despejado,6,Sureste,115.95,20230415T12,27,12,17.7564,-92.5941,3,Tabasco,Macuspana, 0.00, 0.00,40.75,40.38,24.09, 9.27
 0.88,Despejado,6,Sur,181.16,20230415T12,27,13,18.1689,-93.0200,3,Tabasco,Nacajuca, 0.00, 0.00,35.77,40.72,25.35, 8.74
 1.50,Despejado,6,Sureste,146.41,20230415T12,27,14,18.3958,-93.2142,3,Tabasco,Paraíso, 0.00, 0.00,33.24,33.83,24.88,12.48
 7.22,Despejado,6,Sur,185.70,20230415T12,27,15,17.5918,-92.8263,3,Tabasco,Tacotalpa, 0.09, 0.00,19.56,37.27,22.22, 5.70
18.23,Poco nuboso,6,Sur,185.14,20230415T12,7,118,17.1320,-92.8050,3,Chiapas,San Andrés Duraznal, 0.75,50.00,12.90,30.56,16.54, 5.13
12.69,Poco nuboso,6,Sur,199.85,20230415T12,27,16,17.5483,-92.9530,3,Tabasco,Teapa, 0.09, 0.00,28.92,37.99,23.30, 5.79
 0.41,Despejado,6,Sureste,113.45,20230415T12,27,17,17.4775,-91.4259,3,Tabasco,Tenosique, 0.01, 0.00,46.80,37.27,23.90,13.86
62.96,Cielo nublado,6,Sur,184.50,20230415T12,28,1,24.0608,-98.3743,3,Tamaulipas,Abasolo,10.65,71.94,68.10,38.20,24.35,10.71
51.97,Cielo nublado,6,Sur,187.76,20230415T12,28,2,22.9194,-98.0735,3,Tamaulipas,Aldama,18.53,94.15,53.70,35.79,23.01,11.64
33.82,Medio nublado,6,Sur,173.46,20230415T12,28,3,22.3916,-97.9367,3,Tamaulipas,Altamira, 4.67,79.09,48.72,36.79,24.04,11.27
20.20,Poco nuboso,6,Sur,165.03,20230415T12,28,4,22.5494,-99.0836,3,Tamaulipas,Antiguo Morelos, 3.20,38.00,43.77,37.01,21.32, 7.38
67.69,Cielo nublado,6,Sur,186.57,20230415T12,28,5,24.9466,-98.7990,3,Tamaulipas,Burgos, 1.72,67.11,30.20,34.52,22.79,10.80
77.15,Cielo nublado,6,Sur,185.95,20230415T12,28,6,23.4355,-99.7578,3,Tamaulipas,Bustamante, 7.57,95.00,26.70,27.63,15.44, 8.68
78.43,Cielo nublado,5,Sur,177.58,20230415T12,28,7,26.3167,-98.8360,3,Tamaulipas,Camargo, 0.00, 0.00,50.30,32.18,20.49,17.36
69.77,Cielo nublado,5,Sur,179.45,20230415T12,28,8,23.7271,-98.7378,3,Tamaulipas,Casas,15.65,95.00,59.50,37.68,21.84, 7.96
33.77,Medio nublado,6,Sur,161.76,20230415T12,7,119,16.9414,-92.7146,3,Chiapas,Santiago el Pinar, 0.99,95.00,12.95,27.74,14.70, 5.37
41.32,Medio nublado,6,Sureste,152.74,20230415T12,28,9,22.2463,-97.8370,3,Tamaulipas,Ciudad Madero, 0.96, 0.00,40.16,29.54,25.66,13.15
62.52,Cielo nublado,6,Sur,197.97,20230415T12,28,10,24.7552,-98.5345,3,Tamaulipas,Cruillas, 0.91, 5.07,36.55,36.35,24.36,11.11
40.98,Medio nublado,6,Sur,196.65,20230415T12,28,11,23.0471,-99.1555,3,Tamaulipas,Gómez Farías, 3.34,95.00,43.59,34.25,19.95, 9.48
35.53,Medio nublado,6,Sur,181.67,20230415T12,28,12,22.8273,-98.4260,3,Tamaulipas,González, 9.76,93.82,51.50,37.76,22.91, 8.67
64.23,Cielo nublado,6,Sur,192.47,20230415T12,28,13,23.9191,-99.0083,3,Tamaulipas,Güémez, 4.62,84.89,55.94,35.62,22.78, 9.11
43.93,Medio nublado,5,Sur,176.59,20230415T12,28,14,26.5664,-99.2276,3,Tamaulipas,Guerrero, 0.70, 0.00,60.38,33.65,20.62,19.90
82.34,Cielo cubierto,5,Sur,164.93,20230415T12,28,15,26.2340,-98.5903,3,Tamaulipas,Gustavo Díaz Ordaz, 0.00, 0.00,51.19,32.33,20.81,16.11
54.70,Cielo nublado,6,Sur,165.24,20230415T12,28,16,24.2469,-99.4381,3,Tamaulipas,Hidalgo, 3.01,59.03,46.50,32.81,21.21, 9.75
71.18,Cielo nublado,6,Sur,174.07,20230415T12,28,17,23.4051,-99.3757,3,Tamaulipas,Jaumave, 6.28,90.00,28.82,30.12,16.53, 7.09
59.26,Cielo nublado,6,Sur,185.46,20230415T12,28,18,24.2145,-98.4857,3,Tamaulipas,Jiménez, 3.44,29.34,56.17,37.45,24.16,10.30
78.49,Cielo nublado,6,Suroeste,215.26,20230415T12,1,2,22.2383,-102.0893,3,Aguascalientes,Asientos, 0.03, 0.00,46.85,26.89,13.57,11.93
 6.39,Despejado,7,Suroeste,208.28,20230415T12,3,8,23.0616,-109.6947,3,Baja California Sur,Los Cabos, 0.00, 0.00,28.01,25.43,16.95, 9.95
29.64,Medio nublado,6,Sur,174.91,20230415T12,7,120,15.6011,-92.6291,3,Chiapas,Capitán Luis Ángel Vidal, 9.52,95.00,11.42,23.77,14.14, 5.26
60.62,Cielo nublado,6,Sur,183.76,20230415T12,28,19,23.3190,-99.0236,3,Tamaulipas,Llera, 9.59,93.67,56.60,35.96,21.26, 8.66
62.06,Cielo nublado,6,Sur,160.80,20230415T12,28,20,24.5590,-99.6127,3,Tamaulipas,Mainero, 2.42,74.09,31.89,31.93,19.99,10.30
19.86,Poco nuboso,6,Sur,169.15,20230415T12,28,21,22.7440,-98.9717,3,Tamaulipas,El Mante, 5.75,80.27,50.69,37.75,22.81, 8.81
80.63,Cielo cubierto,5,Sur,183.20,20230415T12,28,22,25.8799,-97.5048,3,Tamaulipas,Matamoros, 0.10, 0.00,52.62,31.03,23.12,14.20
62.52,Cielo nublado,6,Suroeste,215.21,20230415T12,28,23,25.1165,-98.5862,3,Tamaulipas,Méndez, 1.41, 8.65,46.98,34.97,23.23,12.71
69.60,Cielo nublado,5,Sur,181.40,20230415T12,28,24,26.4305,-99.1487,3,Tamaulipas,Mier, 0.53, 0.00,45.13,32.91,20.63,19.43
74.00,Cielo nublado,5,Sur,185.58,20230415T12,28,25,26.4010,-99.0261,3,Tamaulipas,Miguel Alemán, 0.04, 0.00,48.53,32.36,20.42,18.69
82.32,Cielo cubierto,6,Sur,174.38,20230415T12,28,26,23.5740,-99.7542,3,Tamaulipas,Miquihuana, 4.82,95.00,24.20,24.55,13.39, 6.98
16.47,Poco nuboso,5,Sur,196.29,20230415T12,28,27,27.4863,-99.5085,3,Tamaulipas,Nuevo Laredo, 0.13, 0.00,61.38,34.42,19.76,19.01
21.62,Poco nuboso,6,Sur,168.29,20230415T12,28,28,22.5345,-99.2213,3,Tamaulipas,Nuevo Morelos, 2.93,92.00,39.71,36.46,20.00, 6.84
25.99,Medio nublado,6,Sur,188.94,20230415T12,7,121,17.2095,-92.9376,3,Chiapas,Rincón Chamula San Pedro, 0.87,66.67,12.41,30.37,16.74, 4.84
32.94,Medio nublado,6,Sur,179.91,20230415T12,28,29,22.8450,-99.3360,3,Tamaulipas,Ocampo, 3.67,95.00,38.21,34.79,18.73, 8.14
68.29,Cielo nublado,6,Suroeste,209.27,20230415T12,28,30,24.0488,-98.9003,3,Tamaulipas,Padilla, 3.79,86.44,56.51,37.73,24.03, 9.62
73.32,Cielo nublado,6,Sur,161.59,20230415T12,28,31,23.3018,-99.5475,3,Tamaulipas,Palmillas, 3.66,95.00,21.55,29.83,15.45, 7.23
83.67,Cielo cubierto,5,Sur,188.04,20230415T12,28,32,26.0923,-98.2781,3,Tamaulipas,Reynosa, 0.13, 0.00,53.60,32.62,21.55,13.58
81.67,Cielo cubierto,5,Suroeste,211.87,20230415T12,28,33,25.9810,-98.0901,3,Tamaulipas,Río Bravo, 0.02, 0.00,55.80,33.60,21.94,13.25
63.50,Cielo nublado,6,Sureste,150.92,20230415T12,28,34,24.5818,-98.9436,3,Tamaulipas,San Carlos, 3.06,30.98,37.39,34.72,22.98, 8.92
70.07,Cielo nublado,6,Sur,159.26,20230415T12,28,35,24.8487,-98.1596,3,Tamaulipas,San Fernando, 0.64, 6.95,52.30,34.73,24.86,12.60
66.35,Cielo nublado,6,Sur,178.28,20230415T12,28,36,24.6936,-98.8287,3,Tamaulipas,San Nicolás, 1.22,38.89,28.07,33.72,22.78, 8.56
68.21,Cielo nublado,6,Sur,178.08,20230415T12,28,37,23.7670,-98.2062,3,Tamaulipas,Soto la Marina,36.77,79.65,65.01,34.91,24.13,11.01
37.34,Medio nublado,6,Sur,159.51,20230415T12,28,38,22.2161,-97.8584,3,Tamaulipas,Tampico, 1.40, 0.00,39.52,32.26,25.40,12.01
28.20,Medio nublado,6,Suroeste,212.39,20230415T12,7,122,16.3662,-93.0067,3,Chiapas,El Parral, 1.15,82.22,22.15,38.93,24.04, 4.92
52.99,Cielo nublado,6,Sur,187.52,20230415T12,28,39,22.9969,-99.7130,3,Tamaulipas,Tula, 7.44,86.40,50.10,31.85,17.62, 9.28
86.42,Cielo cubierto,5,Suroeste,214.79,20230415T12,28,40,25.6738,-97.8125,3,Tamaulipas,Valle Hermoso, 0.00, 0.00,54.37,34.09,22.31,13.46
64.84,Cielo nublado,6,Sur,184.62,20230415T12,28,41,23.7311,-99.1513,3,Tamaulipas,Victoria, 5.86,85.28,35.88,34.39,20.87, 8.15
61.87,Cielo nublado,6,Sureste,146.95,20230415T12,28,42,24.4732,-99.4881,3,Tamaulipas,Villagrán, 2.42,36.30,36.00,34.00,21.76,10.85
35.01,Medio nublado,6,Sur,181.86,20230415T12,28,43,22.9968,-98.9457,3,Tamaulipas,Xicoténcatl, 3.47,95.00,44.04,37.75,22.87, 9.92
20.50,Poco nuboso,6,Sureste,124.80,20230415T12,29,3,19.5323,-98.2085,3,Tlaxcala,Atlangatepec, 0.35, 0.00,20.70,25.29, 8.59, 9.87
21.95,Poco nuboso,6,Sureste,117.45,20230415T12,29,4,19.4314,-97.7965,3,Tlaxcala,Atltzayanca, 1.13,95.00,24.54,25.39, 8.96, 9.39
14.48,Poco nuboso,6,Sureste,130.20,20230415T12,29,5,19.4163,-98.1406,3,Tlaxcala,Apizaco, 0.14, 0.00,21.01,26.07, 9.12, 9.72
41.56,Medio nublado,6,Suroeste,235.33,20230415T12,7,123,16.5392,-92.8967,3,Chiapas,Emiliano Zapata, 0.80,40.00,29.46,35.48,24.18, 9.56
20.84,Poco nuboso,6,Sur,161.22,20230415T12,29,6,19.5885,-98.5705,3,Tlaxcala,Calpulalpan, 0.23,58.64,20.62,23.69, 9.07, 7.30
15.40,Poco nuboso,6,Sureste,125.66,20230415T12,29,7,19.3246,-97.6592,3,Tlaxcala,El Carmen Tequexquitla, 0.79,87.50,24.84,25.73,10.24, 9.89
16.59,Poco nuboso,6,Sureste,121.32,20230415T12,29,8,19.2967,-97.7694,3,Tlaxcala,Cuapiaxtla, 0.61,95.00,24.83,25.70, 9.73, 9.60
 6.89,Despejado,6,Sureste,136.09,20230415T12,29,10,19.3140,-98.1930,3,Tlaxcala,Chiautempan, 0.25,33.33,25.15,26.88, 9.91, 9.40
14.98,Poco nuboso,6,Sur,159.16,20230415T12,29,12,19.4623,-98.4238,3,Tlaxcala,Españita, 0.05,85.00,23.03,24.16, 8.11, 7.93
13.05,Poco nuboso,6,Sureste,136.34,20230415T12,29,13,19.3127,-97.9231,3,Tlaxcala,Huamantla, 0.81,85.42,21.50,25.06, 8.79, 9.38
14.32,Poco nuboso,6,Sureste,131.09,20230415T12,29,14,19.4700,-98.3485,3,Tlaxcala,Hueyotlipan, 0.18,11.43,28.12,26.01, 9.11, 9.59
11.42,Poco nuboso,6,Sureste,155.18,20230415T12,29,15,19.3266,-98.3771,3,Tlaxcala,Ixtacuixtla de Mariano Matamoros, 0.08,20.00,25.51,24.55, 8.45, 9.06
13.50,Poco nuboso,6,Sur,173.04,20230415T12,7,124,17.1892,-93.6048,3,Chiapas,Mezcalapa, 1.17,95.00,17.96,38.45,23.39, 5.96
 7.94,Despejado,6,Sureste,142.26,20230415T12,29,16,19.2512,-97.8950,3,Tlaxcala,Ixtenco, 0.21,95.00,20.63,25.19, 9.57, 9.12
17.24,Poco nuboso,6,Sureste,156.01,20230415T12,29,20,19.4927,-98.4720,3,Tlaxcala,Sanctórum de Lázaro Cárdenas, 0.19,89.00,23.26,24.21, 8.07, 7.26
17.95,Poco nuboso,6,Sur,171.84,20230415T12,29,21,19.4932,-98.5363,3,Tlaxcala,Nanacamilpa de Mariano Arista, 0.15,85.00,18.96,22.62, 8.10, 6.64
 7.92,Despejado,6,Sureste,129.62,20230415T12,29,24,19.3151,-98.2672,3,Tlaxcala,Panotla, 0.07, 0.00,28.69,26.90,10.02, 9.87
 0.00,Despejado,7,Sur,164.62,20230415T12,8,1,30.6177,-106.5124,3,Chihuahua,Ahumada, 0.00, 0.00,36.60,24.09, 9.05,11.65
 6.00,Despejado,6,Sureste,146.95,20230415T12,29,28,19.2444,-98.1924,3,Tlaxcala,Teolocholco, 0.22,50.00,22.01,26.58,10.50, 9.18
24.60,Poco nuboso,6,Sureste,128.77,20230415T12,29,30,19.4774,-97.9191,3,Tlaxcala,Terrenate, 0.84,30.00,21.56,24.75, 8.12, 9.29
20.20,Poco nuboso,6,Sureste,133.35,20230415T12,29,31,19.4414,-98.1041,3,Tlaxcala,Tetla de la Solidaridad, 0.68, 0.00,20.39,25.06, 8.41, 9.68
 5.46,Despejado,6,Sureste,144.99,20230415T12,29,32,19.2316,-98.2957,3,Tlaxcala,Tetlatlahuca, 0.03, 0.00,28.34,26.07,10.31, 9.75
22.95,Poco nuboso,6,Sureste,129.09,20230415T12,29,34,19.6149,-98.1192,3,Tlaxcala,Tlaxco, 1.12,16.75,25.58,24.69, 8.08, 9.08
 0.00,Despejado,7,Sur,171.27,20230415T12,8,2,28.8384,-105.9113,3,Chihuahua,Aldama, 0.00, 0.00,30.60,25.98,11.63, 8.77
 9.57,Despejado,6,Sureste,146.32,20230415T12,29,37,19.2047,-97.9088,3,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos, 0.18,95.00,20.47,25.52,10.31, 9.23
13.07,Poco nuboso,6,Sureste,122.50,20230415T12,29,40,19.4238,-98.2106,3,Tlaxcala,Xaltocan, 0.23, 0.00,27.69,26.76, 9.62,10.22
20.69,Poco nuboso,6,Sureste,141.28,20230415T12,29,45,19.5845,-98.4264,3,Tlaxcala,Benito Juárez, 0.16,70.00,20.38,24.73, 8.14, 7.94
 1.63,Despejado,7,Sur,164.60,20230415T12,8,3,26.9394,-105.3951,3,Chihuahua,Allende, 0.00, 0.00,26.41,25.57,13.74, 8.51
27.79,Medio nublado,6,Sureste,127.88,20230415T12,29,46,19.5588,-97.9172,3,Tlaxcala,Emiliano Zapata, 0.93,50.00,21.26,24.57, 7.98, 8.67
 5.97,Despejado,6,Sureste,148.70,20230415T12,29,50,19.2601,-98.1636,3,Tlaxcala,San Francisco Tetlanohcan, 0.24,87.50,18.79,25.59, 9.62, 8.74
